PowerConsumption_Zone1,PowerConsumption_Zone2,PowerConsumption_Zone3,PowerConsumption_Zone1_lower,PowerConsumption_Zone2_lower,PowerConsumption_Zone3_lower,PowerConsumption_Zone1_upper,PowerConsumption_Zone2_upper,PowerConsumption_Zone3_upper
31942.045,15626.839,10554.997,21031.855,12950.555,7875.4517,43114.086,18700.594,13377.71
32682.375,16246.9375,10806.6875,20840.877,13190.503,7882.182,45677.496,19846.172,13948.187
32570.695,16393.037,10974.528,18937.152,13541.918,7959.5034,44498.918,19512.182,13785.24
32731.248,16548.629,10896.549,20681.266,13719.221,8214.877,44864.598,19825.543,13716.556
32459.812,16657.123,10691.378,21696.258,14291.014,8225.882,44358.918,19662.0,13389.663
31919.592,16915.182,10575.728,19880.908,14382.931,8095.3555,44118.5,20057.771,13568.452
32329.605,17079.227,10672.773,20380.674,14685.927,8512.674,43206.695,19799.213,13520.466
32121.63,17261.06,10679.853,21132.01,15134.14,8696.554,43491.63,19913.305,13352.649
32860.67,17580.81,10776.612,21834.912,15549.191,8806.477,44966.023,20511.756,13432.709
32855.375,17914.23,10762.497,20654.113,15827.748,8755.631,45258.402,20937.043,13586.335
33153.406,18198.223,10913.526,19151.479,15813.203,8815.214,45701.39,20973.213,13378.256
32962.246,18482.094,11189.867,20333.805,16470.422,9303.337,44244.434,20944.06,13522.583
32810.9,18910.955,11236.02,22236.28,17473.13,9688.931,43595.844,21134.98,13516.361
32217.836,19206.021,11130.957,20186.174,17648.74,9428.596,45493.09,21791.355,13654.147
33443.38,19609.842,11367.724,22140.105,18176.012,9748.643,46635.727,22144.713,13688.015
32463.457,19536.03,11283.409,21058.795,18078.904,9661.775,43463.49,21425.736,13360.916
32734.145,20065.559,11360.017,21074.658,18776.617,10044.662,43861.055,22028.781,13431.198
32685.34,20114.879,11283.134,21308.057,18787.338,9771.3955,44536.273,22175.168,13332.344
32644.512,20322.006,11346.926,20602.555,18813.213,9802.335,46497.17,22542.324,13485.035
32921.05,20507.654,11415.361,22101.576,19264.39,10163.817,44848.934,22397.592,13151.19
32717.047,20577.787,11577.41,20803.678,19444.305,10242.499,43627.715,22248.5,13133.207
33334.016,20837.814,11759.461,20553.184,19554.695,10444.111,43951.41,22372.6,13256.382
33204.168,20975.975,11827.341,20842.049,19662.326,10538.363,44229.215,22522.244,13173.867
32912.82,20994.69,11815.013,20495.887,19670.97,10573.122,44406.984,22655.264,13242.128
32752.352,21018.447,11895.995,20809.465,19585.174,10826.548,43388.15,22596.99,12953.65
32600.932,21129.092,12143.67,21256.523,19766.176,11127.32,44835.445,22827.36,13427.275
32769.9,21248.92,12187.235,18651.812,19653.03,10962.296,46801.496,23109.8,13727.312
33085.684,21403.04,12153.108,22630.496,20348.05,11265.855,43385.984,22804.887,13255.365
33224.477,21622.258,12192.655,21795.129,20413.062,11221.594,44296.86,23369.783,13458.595
31666.846,21588.506,12194.875,20359.244,20294.871,11084.55,44356.734,23222.201,13474.258
32615.492,21649.105,12339.41,20901.686,20523.527,11223.519,44011.55,23190.104,13659.93
33094.73,21748.277,12399.058,21329.154,20643.232,11395.353,44314.54,23571.75,13789.881
32328.443,21852.293,12443.594,20867.662,20671.81,11288.026,43490.277,23384.164,13824.262
32701.04,21978.467,12518.716,21453.996,20730.55,11403.029,44391.996,23707.945,14286.99
33165.89,22129.693,12640.764,21225.627,20825.125,11451.581,44834.016,24015.717,14631.835
32872.625,21953.654,12474.651,20747.635,20399.434,11073.058,45242.918,24040.234,14469.476
32562.885,21615.05,12210.084,21671.521,20406.793,10969.641,42987.223,23335.87,13900.731
32755.97,21809.773,12473.786,21776.152,20456.002,11126.158,45005.1,23958.164,14571.963
32742.305,21705.88,12575.733,22546.35,20226.762,11203.666,43659.457,23698.506,14670.895
33018.93,21662.908,12572.218,21684.867,20092.12,11214.61,45657.184,24197.521,14942.814
31798.492,21640.535,12393.38,20781.94,20186.926,10884.547,42966.086,23686.205,14637.778
32552.285,21614.12,12434.809,21923.285,20337.379,11091.261,42329.098,23581.928,14476.816
32735.64,21658.488,12655.555,21398.94,20039.412,10969.486,45982.22,24350.166,15161.212
32760.578,21877.36,12841.63,21328.238,20346.066,11246.651,44875.77,24384.096,15307.168
32252.592,21673.428,12596.706,18198.3,19587.66,10728.461,46140.465,24487.11,15088.914
32279.227,21524.467,12665.394,20289.027,19782.705,10977.27,43702.92,24010.371,14936.73
32592.426,21606.912,12846.051,21461.576,19686.57,10927.415,43964.598,24014.76,15291.747
33113.08,21678.94,12583.821,19478.627,19493.988,10373.224,46273.58,24604.324,15184.874
32999.117,22055.723,12388.019,21115.32,19996.99,10135.838,43863.035,24485.756,15049.21
32112.47,21852.955,12011.862,21215.955,20018.855,9933.381,43425.09,24714.797,14634.746
34088.65,22294.83,12398.513,22913.465,20181.0,10009.355,45660.03,25167.312,15095.769
33333.38,22405.393,12296.331,21301.688,20188.008,9904.445,44635.56,25427.475,14844.605
33526.355,22667.453,12530.116,20902.176,20504.475,10115.043,46945.445,25636.52,15213.306
32559.832,22630.812,12562.4,21962.506,20822.96,10540.5,42391.88,25036.072,15215.934
32898.793,23186.133,13179.091,22035.422,21080.4,10781.638,43586.008,25831.934,15562.629
32080.07,23642.768,14005.027,19075.516,21189.06,11535.092,43658.92,26383.059,16281.545
33021.7,25449.373,15956.655,21736.86,23243.7,13650.543,44151.05,28281.764,17737.793
32281.148,26842.586,16495.887,21242.885,24779.068,14500.265,43278.027,29291.457,17960.438
33027.88,28736.113,16736.018,22112.758,26578.854,15298.994,45885.69,31422.4,17985.98
32816.113,29182.742,16563.338,19220.984,27282.553,14904.2295,43765.445,31362.297,18007.78
32489.818,29087.963,16133.395,19495.525,27449.072,14654.709,46015.633,31318.26,17610.35
32554.002,28991.035,16080.74,21861.816,27408.715,14810.572,43455.9,30821.398,17541.072
32809.848,29034.035,15918.028,21408.383,27422.31,14643.003,45722.72,31257.713,17144.979
31938.29,28724.016,15890.878,21561.418,27038.14,14694.9375,43316.65,30531.654,17149.9
32175.725,28591.72,15940.98,20567.121,26514.854,14680.907,44928.64,30912.83,17262.043
32444.668,28567.38,15936.416,20252.262,26437.234,14563.129,45090.15,30972.473,17501.541
32464.967,28681.227,16021.155,22337.72,27057.996,14736.535,43562.125,30757.363,17322.799
32700.752,28917.91,16226.719,20669.77,27428.646,15049.189,44460.31,31076.602,17506.898
33124.31,29153.057,16437.95,20864.162,27308.65,14926.554,45581.29,31455.723,18015.11
31958.88,29124.8,16330.571,21362.65,27803.707,15187.247,42153.695,31018.402,17557.434
31692.547,28944.355,16279.852,19530.184,27290.312,15008.24,42380.02,30813.316,17633.832
33012.535,29245.99,16382.503,21645.11,27724.502,15203.111,45624.16,31421.654,17963.846
32832.383,29039.824,16396.508,23066.336,27840.748,15337.469,43667.195,30950.754,17845.396
33035.89,29148.688,16466.031,21932.986,27551.98,15184.567,43857.62,31181.895,17625.72
32528.59,29074.732,16503.236,19238.09,27429.303,15082.066,46051.777,31435.584,18262.373
32740.023,28971.033,16490.936,20809.36,27465.867,15265.415,44269.24,30875.834,17864.441
32253.4,28851.105,16422.955,18654.488,26811.682,14799.547,44985.945,30849.06,18154.22
33427.387,29170.857,16538.377,23119.338,27625.727,15233.123,43088.234,30872.39,17799.795
32540.383,28941.818,16573.258,20956.922,27492.799,15045.737,43567.67,30676.33,17817.309
32456.73,28682.762,16397.148,20392.594,26950.004,15096.932,45551.746,30558.729,18022.342
33198.004,28548.582,16401.293,21935.514,26972.408,15044.464,44850.86,30428.113,17867.217
32346.73,27995.963,16263.321,21614.668,26417.215,15031.777,44294.605,29861.18,17684.53
33273.715,27830.043,16347.901,21907.139,26267.63,15070.71,43809.8,29861.875,17862.902
32882.043,27623.06,16142.897,22354.844,26133.936,14863.847,43584.305,29600.955,17616.146
32919.09,27274.832,16152.574,19530.875,25270.396,14488.545,43742.836,29441.736,18001.254
33622.36,27248.885,15964.879,22137.387,25484.955,14361.699,44512.594,29698.146,17650.605
33464.184,27021.38,15866.082,21154.016,25167.922,14105.451,44923.414,29636.252,17885.424
32883.22,26536.98,15422.121,21579.475,24764.62,13786.955,44369.57,29309.504,17785.676
33258.17,25953.605,15110.633,22798.93,24140.887,13394.789,45727.5,28816.03,17572.166
32438.55,25539.178,14776.732,20981.379,23727.676,13061.916,45333.94,28631.56,17029.3
32914.453,25154.096,14451.536,22050.174,23388.648,12606.688,44317.5,27807.156,16797.541
32474.682,24670.818,14111.978,21360.785,22883.729,12452.176,44215.367,27181.729,16562.25
31907.186,24046.662,13856.685,20751.322,22137.07,11901.353,42435.65,26355.193,16082.742
32885.566,23827.32,14014.098,20917.17,21981.865,11998.388,44136.477,26358.33,16620.312
32627.172,23347.457,13639.026,21049.576,21298.37,11594.701,45003.105,26539.805,16507.54
32625.908,22818.1,13533.835,21667.91,20965.957,11456.032,43420.324,25257.955,16095.1875
32426.582,22452.502,13482.495,20186.537,20611.566,11276.802,43559.43,24968.346,16243.254
31460.31,21731.723,13225.99,19754.248,19779.275,11174.087,42832.324,24347.488,16105.108
33186.94,21628.63,13555.344,22561.314,19440.525,11194.789,44644.17,24335.078,16580.988
32428.133,21190.79,13396.437,19831.45,18953.596,10683.007,44758.574,24034.994,16592.889
32885.504,20987.19,13389.31,21963.34,18999.068,11173.21,43006.457,23495.768,16169.867
33691.383,20977.734,13644.294,23122.012,18806.062,11212.51,46316.152,23921.207,16833.771
33731.023,20743.926,13581.452,23212.842,18565.457,11060.328,45153.4,23388.334,16679.617
32728.355,20295.053,13272.409,21411.684,18197.924,10733.95,43705.465,22816.36,16281.4375
32571.258,20110.508,13241.604,20015.057,17743.848,10380.385,44143.133,22799.953,16342.689
32535.117,19963.9,13251.235,21104.844,17769.89,10600.668,45496.08,22860.484,16260.855
32365.426,19736.766,13072.855,20390.617,17383.016,10324.907,44307.285,22592.023,16063.599
32653.19,19621.9,13164.85,21695.3,17358.4,10461.62,42141.51,21932.322,15913.906
32169.154,19387.732,12717.407,20660.822,17239.59,10231.727,44892.75,22533.816,15753.743
33624.754,19458.168,12953.731,21078.594,17113.145,10136.988,44698.22,22187.354,15720.028
32486.787,18940.967,12626.126,22174.105,16873.377,10118.4375,42898.258,21637.533,15398.798
32779.566,18954.82,12633.24,21572.012,16654.324,9870.473,44800.688,21598.07,15516.026
32520.205,18835.002,12483.108,19167.871,16217.443,9567.836,46462.992,21972.229,15622.174
32925.734,18835.176,12593.977,22245.65,16738.271,10035.937,43441.27,21340.709,15142.113
31533.676,18370.727,12280.853,18745.95,16015.225,9613.075,44402.527,21532.61,15498.781
32072.102,18579.367,12335.113,19843.758,16165.423,9666.37,45255.996,21714.932,15455.545
31799.127,18520.605,12242.929,19744.691,16180.893,9569.36,43514.914,21322.5,15236.405
32201.078,18638.053,12309.597,20242.668,16148.973,9589.982,44001.484,21424.512,15239.284
32740.23,18732.854,12366.475,21295.361,16331.209,9702.253,46339.176,21899.697,15507.946
32459.775,18641.137,12526.67,22734.121,16447.438,10220.656,42848.45,21220.027,15076.674
32679.2,18738.422,12542.691,21591.312,16417.82,10089.906,43187.855,21285.723,15105.952
33684.234,18974.309,12735.598,22786.559,16691.76,10129.909,44790.676,21744.8,15255.359
32638.057,18736.379,12396.39,22000.666,16511.547,10018.632,43928.324,21590.03,15248.768
32050.498,18896.627,12451.02,19485.656,16474.295,9719.781,43170.86,21412.064,15004.337
33163.496,19130.344,12485.289,21335.037,16923.283,10112.005,46099.203,22106.79,15400.666
31686.633,18752.76,12000.716,20523.576,16438.234,9781.88,43641.13,21674.951,14923.312
33110.31,18985.414,12297.637,22556.805,17003.008,10070.14,45372.207,21900.064,15150.797
32718.057,19142.123,12239.543,22300.307,17108.648,10063.981,43328.55,21726.11,14711.707
31621.727,19092.783,12047.875,21019.62,17116.803,9950.305,43128.938,21748.81,14716.3
32819.645,19506.64,12396.992,20621.82,17310.072,10121.2,45130.492,22114.975,14838.166
32387.453,19567.7,12200.376,21114.514,17466.027,9933.037,43305.68,22077.043,14735.299
33315.594,19496.373,12253.46,24051.963,17667.031,10307.134,43166.562,21739.883,14603.628
32529.855,19239.672,11869.861,21931.512,17357.31,9917.367,43325.3,21478.098,14399.713
32849.203,19377.82,11719.396,22678.555,17393.57,9804.047,43587.25,21939.791,14147.987
33256.434,19387.008,11644.218,22041.02,17335.072,9526.405,43647.504,21679.23,14208.058
33923.92,19445.342,11747.237,23650.229,17306.463,9579.917,45838.95,22578.467,14386.238
33191.668,18989.488,11604.611,20596.123,16570.725,9270.008,44269.3,21651.533,14290.728
32474.7,18932.521,11183.878,20299.424,16707.658,8849.298,45042.836,21806.451,13980.0625
32878.85,18984.03,10757.495,19408.848,16439.844,8391.618,44440.07,21745.217,13477.693
33145.14,19545.547,10638.457,22115.459,17373.096,8521.817,45718.258,22457.586,13308.393
32622.65,19919.426,10551.173,20164.256,17543.838,8202.181,45317.664,22793.598,13384.161
32556.68,20118.145,10424.766,21128.38,17975.719,8186.389,44112.85,22849.904,13112.768
32195.543,19885.172,10148.32,21198.244,17974.148,8115.493,43406.09,22484.045,12716.477
32233.35,20147.443,9858.898,21364.99,17873.336,7782.766,42796.203,22701.902,12401.363
32588.512,20459.592,10007.252,19018.54,18031.61,7540.304,45133.53,23632.951,12841.448
33351.59,20990.875,10478.905,23295.16,18609.838,8057.992,44932.17,23630.86,13156.145
33259.15,21366.71,10533.605,21740.994,18818.404,8018.1387,45445.887,24310.406,13194.827
32107.262,21542.42,10331.414,17831.13,19078.758,7908.7793,43806.64,24034.78,12801.017
31690.168,21571.45,10044.272,19606.754,19400.846,7909.2114,44867.86,24517.88,12877.689
33274.055,22174.734,10169.187,22419.275,19887.764,7856.3633,45441.473,24923.475,12677.372
32579.225,22287.0,10015.94,21285.709,20196.805,7929.8213,43595.06,25085.047,12406.617
32545.615,22504.207,10112.872,20829.479,20459.217,8100.443,45042.234,25167.184,12694.802
32164.11,22827.428,10069.475,20791.748,20832.78,7922.8955,43431.113,25458.553,12449.358
32326.21,23066.285,10040.466,21559.434,21099.35,8372.913,43901.57,25592.398,12175.515
33028.95,23303.752,10037.692,21212.94,21482.314,8285.824,44858.832,25796.488,12277.689
32292.518,23225.258,9971.966,19830.34,21391.71,8247.58,43281.637,25554.299,11928.535
32789.4,23378.398,10037.8,20909.848,21854.068,8463.429,43496.004,25581.389,11875.942
32293.97,23367.25,9874.637,22032.13,21863.387,8498.645,42056.324,25382.906,11431.597
32747.525,23625.56,10071.667,21370.865,21899.744,8650.42,45198.035,25942.8,11777.325
32016.744,23877.82,10114.407,21371.111,22526.057,8894.989,41156.793,25661.559,11549.859
32483.088,24258.85,10270.801,22810.406,22878.984,8958.218,44153.344,26064.57,11725.287
32299.318,24251.7,10280.347,20213.162,22612.867,8677.011,43428.55,26187.078,11623.13
32778.137,24384.312,10336.398,22400.229,23046.682,9209.665,44881.023,26614.852,11803.437
32701.412,24559.68,10693.318,19995.58,22782.781,9453.76,44613.72,26463.992,11954.682
32472.688,24827.443,10775.637,22392.021,23471.51,9768.233,43268.934,26441.41,11952.498
32922.402,24764.32,11009.246,21219.26,23269.021,9986.504,43932.52,26506.684,12237.158
33550.203,25190.078,11047.392,22203.408,23567.354,9914.632,45631.39,27024.602,12335.217
32298.092,24972.09,11004.244,20010.3,23365.697,9903.24,44361.297,26849.533,12212.11
32755.35,25253.018,11324.156,20447.293,23643.738,9995.623,44391.21,26902.434,12813.067
32715.23,25375.89,11325.231,20022.838,23693.676,10086.608,45220.152,27327.096,12813.246
32556.912,25605.617,11328.642,20729.027,23868.424,10112.367,46038.598,27547.76,12818.456
32155.213,25549.277,11331.668,19921.535,24012.113,10282.769,45083.867,27360.252,12678.484
31939.314,25678.607,11360.8125,19906.598,24106.623,10153.433,42657.23,27295.477,12457.461
33499.383,26175.71,11492.041,21374.814,24580.395,10272.814,45862.863,28005.912,12675.504
31548.117,25876.096,11349.287,17466.518,24060.957,10147.355,43779.508,27476.936,12524.644
33690.676,25979.045,11460.872,19608.535,24093.242,10246.6,46271.324,27770.99,12875.534
33268.453,25966.555,11350.836,21210.373,24461.94,10200.61,46943.203,28050.031,12953.691
32929.53,25817.654,11443.628,20501.227,24380.146,10332.225,44719.934,27642.096,12685.996
32844.043,25862.623,11468.702,20084.441,24203.549,10364.855,45223.32,27764.848,12747.906
32893.098,25566.365,11456.996,19228.41,23356.05,10251.172,45580.56,27916.336,12844.35
33325.777,25645.293,11359.004,20174.371,23880.568,10137.016,46955.566,28106.738,12911.242
32638.04,25633.275,11329.584,19997.074,24051.027,10205.689,44866.58,27639.736,12883.202
32961.473,25521.36,11326.955,22094.238,23970.367,10297.103,44427.93,27680.19,12815.499
33063.926,25470.117,11380.039,21869.486,23584.434,10351.6,45442.06,27841.78,13060.508
32871.06,25585.81,11415.871,21464.424,24043.184,10264.5205,43711.832,27573.494,13122.075
32869.164,25734.303,11372.673,20986.29,24107.225,10126.465,44694.78,28325.223,13595.204
32533.742,26104.332,11479.046,20721.225,24350.87,10054.269,43764.164,28537.252,13536.43
32440.35,26016.803,11444.555,20472.197,24361.55,9911.638,43646.8,28345.01,13436.711
32180.785,26174.1,11463.534,20637.754,24362.164,9722.744,44116.008,28794.262,13957.268
32504.05,26287.055,11589.97,21040.219,24281.736,9945.958,43506.086,29061.877,13911.454
32405.223,26220.89,11681.324,19229.258,24089.268,9905.465,45312.656,29490.014,14274.882
33097.96,26339.547,11823.335,22770.58,24197.473,10211.315,43557.55,29124.703,14254.429
32791.297,26311.176,11831.144,20228.033,23779.666,9851.894,45905.887,29631.633,14750.277
33622.27,26537.057,12048.898,20571.006,24049.936,9995.565,44738.66,29609.37,14288.978
33280.668,26413.463,12120.731,22547.91,24118.576,10322.234,45323.312,29270.166,14761.537
32169.32,26415.535,11769.09,20490.533,24002.02,9779.803,44427.625,29284.86,14535.483
32816.953,26633.414,11992.057,21432.293,24243.457,9928.801,42873.883,29368.928,14481.045
32969.11,27049.445,12454.634,21454.016,24436.629,10294.151,45039.58,30121.492,14877.715
32533.463,27420.307,12781.385,21241.451,24815.65,10862.374,43206.55,30502.322,15476.672
32684.223,28153.012,13846.215,21590.904,25352.023,11876.191,44854.957,31263.941,16373.05
32986.902,29706.738,15382.03,19834.121,27062.94,13344.722,45470.277,33085.637,17637.928
32025.688,30912.12,15969.528,20688.803,28839.447,14287.873,44032.83,33972.637,17882.865
32798.41,32133.414,15986.401,21042.562,30178.213,14384.054,42884.367,34261.24,17382.818
32416.76,32631.568,16390.9,20586.945,30978.49,15026.191,42884.605,34571.62,17752.545
32143.52,33355.6,16685.654,19248.805,31863.371,15051.246,45861.668,35503.305,18193.021
33554.96,33319.492,16990.97,23408.354,31720.72,15820.935,44605.695,35040.72,18193.537
32592.955,32901.344,17046.4,21564.059,30912.94,15802.571,45429.457,34752.09,18511.678
31945.926,32497.84,16846.293,19854.555,30243.969,15733.7295,43410.992,34495.87,18068.328
32769.016,32682.873,16814.13,19755.098,30796.963,15391.599,43277.715,34442.89,18134.09
32139.383,32408.375,16835.951,21320.691,30422.057,15678.273,42958.86,34092.086,18110.773
32724.346,32299.332,16669.479,22144.123,30441.62,15377.263,43814.008,33927.56,18001.98
32929.37,32527.006,16571.613,21106.53,30797.32,15370.545,43963.562,34168.484,17830.918
32290.395,32417.244,16603.236,20289.395,30801.256,15097.699,44962.402,34177.426,17950.258
33156.477,32219.385,16619.426,22314.861,30548.934,15133.215,45318.367,34260.133,18233.584
32741.672,31867.385,16615.225,22433.87,29919.979,15343.715,44857.81,33804.582,18192.531
32939.152,31832.9,16633.867,20365.646,30011.951,15141.939,45111.805,33865.88,18366.148
32705.023,31598.158,16534.408,21951.861,29452.393,15221.498,44752.25,33638.98,18018.793
33133.33,31633.402,16808.756,21673.62,29923.264,15370.989,44938.406,33543.56,18360.94
32895.45,31911.818,16994.47,22327.416,30058.166,15621.824,45980.707,34202.176,18747.145
33573.06,31915.615,17120.828,20880.693,29812.89,15389.3955,44970.977,34064.63,18769.479
32585.58,31483.686,16808.785,20339.229,29698.654,15314.648,43332.355,33366.97,18526.467
32428.9,31374.643,16528.104,20228.645,29624.03,14972.678,42880.4,33014.64,17868.45
32363.63,31227.762,16223.262,20806.934,29517.031,14744.303,43999.508,32883.67,17761.281
32885.504,31165.348,16086.678,22744.553,29803.527,14679.6455,43501.67,32687.53,17656.518
32231.09,30924.436,15861.943,20613.857,29565.37,14620.074,42434.043,32405.535,17126.754
33209.695,30610.732,15846.367,21766.523,29140.309,14480.609,45642.64,32546.473,17776.186
33409.715,29576.572,15437.728,22584.533,27960.77,14126.94,44553.05,31637.48,17023.81
32444.137,28468.082,15222.559,20812.541,27189.293,13644.639,44104.08,30234.541,16965.447
33230.203,28311.34,15347.245,21565.592,26517.482,13915.597,44764.785,30777.88,17202.385
32071.67,27823.385,14912.741,19154.484,26299.295,13150.136,44501.89,30267.99,16828.514
32586.457,27452.443,14604.202,20829.412,25752.645,12878.778,45823.117,30255.102,16787.268
33147.88,27004.457,14506.285,22802.646,25227.137,12763.895,43324.08,29402.436,16288.75
32388.033,26653.477,14401.385,20241.229,25043.121,12848.994,42983.883,29064.867,16377.838
33157.55,26414.45,14462.81,22311.35,24654.602,12551.993,44628.664,29350.537,16629.307
32931.32,25951.965,14258.737,21907.863,24124.832,12484.341,45807.305,28945.707,16689.1
31891.182,25041.285,13890.606,20264.113,23285.686,12090.39,43067.656,27506.416,16154.261
32299.164,24607.25,13873.429,20044.037,22692.285,12026.485,43429.086,27145.582,16357.899
32680.04,24362.303,13850.312,20404.23,22328.482,11701.951,43846.4,27099.51,16505.758
32317.686,23741.658,13501.929,20460.838,21739.363,11566.837,43542.812,26383.533,16158.922
33153.152,23466.404,13554.809,21754.283,21435.719,11403.31,44675.55,26160.098,16307.295
32948.8,23124.45,13374.504,21061.29,21067.166,11216.076,44725.746,25915.97,16420.465
32251.994,22472.268,13189.273,20361.398,20509.951,11005.865,43734.77,25109.031,16012.539
32293.08,22214.783,13181.622,18637.455,20022.398,10697.068,45743.61,25213.307,16399.03
31889.297,21764.623,12881.981,20126.266,19666.326,10580.076,43297.246,24409.729,15865.97
33494.484,21757.527,13326.608,22076.553,19544.97,10865.406,46051.594,24757.18,16386.133
33224.426,21306.09,13120.451,22546.621,19182.02,10780.403,46507.63,24413.104,16510.477
32317.793,20887.504,12948.065,21463.217,18767.475,10641.332,43134.203,23376.574,15792.921
33234.746,20885.637,13125.742,20611.52,18389.92,10413.389,45905.844,23889.834,16237.348
33094.098,20677.967,12937.763,21647.004,18409.994,10221.427,43818.22,23169.092,15763.58
32315.873,20293.057,12748.582,18839.73,17718.39,9849.729,44932.926,23407.24,15943.504
33569.746,20428.227,13112.512,22251.002,18144.3,10320.098,44268.83,23070.225,15848.714
31864.863,19806.44,12533.419,19947.223,17500.363,9912.745,43369.746,22449.004,15417.349
33179.58,20080.28,12771.637,22635.354,17941.154,10184.552,44767.297,22869.43,15582.275
31880.027,19605.822,12275.786,20918.883,17493.904,9763.927,42425.09,22176.986,15006.86
32815.113,19743.516,12430.5,21051.41,17480.902,9759.762,43977.0,22399.004,15276.541
32318.09,19559.424,12321.996,20688.01,17310.666,9852.228,43016.637,21934.447,15049.035
32736.305,19623.19,12278.696,21687.8,17320.53,9826.255,44947.7,22443.293,15113.726
32894.81,19481.557,12224.586,21819.684,17316.148,9832.474,46155.73,22555.666,15204.367
33168.438,19485.008,12441.522,22618.486,17384.455,9873.523,43019.516,22009.82,14959.277
31795.965,19123.143,12063.119,19627.848,16938.34,9444.506,43199.293,21980.53,14905.9795
32131.207,19221.363,12123.566,22027.018,17105.455,9783.304,43187.043,21985.994,14841.406
32352.232,19348.357,12201.472,20800.297,16971.867,9562.473,45304.83,22227.533,15039.089
32777.8,19459.082,12348.501,22539.557,17378.287,9774.121,42219.223,21663.225,14663.9
32425.76,19291.75,12200.036,21324.162,17017.836,9750.234,41957.816,21867.85,14771.125
32655.53,19376.033,12336.912,21288.9,17063.004,9834.44,45663.895,22654.256,15307.68
32871.22,19409.166,12528.023,21971.154,17257.62,10082.724,43711.96,21917.121,15076.225
33255.527,19551.201,12502.29,22584.387,17272.916,10136.823,44881.336,22400.148,15113.467
33087.973,19585.318,12401.468,20789.72,17174.277,9870.857,44825.58,22356.646,15063.577
31976.217,19241.6,12042.762,19747.057,16885.918,9615.258,43615.293,22124.395,14777.462
32016.176,19406.074,12098.87,20819.203,17238.613,9836.161,45442.133,22586.004,14993.62
32574.037,19577.62,12106.67,20671.67,17252.393,9518.982,43899.49,22515.043,14770.729
32718.41,19667.922,12182.162,21125.154,17377.766,9805.426,42048.492,21971.996,14611.435
33570.223,20087.166,12461.025,20410.887,17448.678,9746.995,45138.867,22873.475,14832.439
33433.14,20205.1,12822.375,21443.639,17868.947,10483.479,44223.76,22692.469,15169.321
33453.953,20801.568,12867.387,21838.068,18545.746,10578.228,45264.38,23390.861,15247.074
33203.59,20555.55,12541.602,22451.89,18480.049,10386.955,44404.22,22968.244,14767.745
32775.97,20136.193,12107.691,21897.164,18193.979,10238.087,43415.137,22466.725,14465.4
32416.893,20143.69,12116.42,21543.656,18125.467,9842.248,43888.703,22629.672,14707.8
32321.955,20064.188,11858.236,19935.082,18017.508,9811.644,44215.195,22584.842,14423.433
33352.137,19916.666,11857.223,20118.3,17591.232,9688.198,45811.203,22633.719,14540.189
32773.54,19379.7,11512.994,19733.486,17111.354,9217.601,44652.27,21888.473,14169.405
32460.352,19209.756,10834.272,20775.754,17175.709,8778.97,44180.152,21871.982,13638.393
32607.195,19365.168,10466.787,20104.043,17270.84,8260.938,44566.668,22055.904,13293.217
32873.61,19582.107,10268.693,20724.174,17501.291,8101.929,45415.055,22530.076,13076.585
33084.582,20040.95,10104.985,22354.44,18024.48,8040.781,45673.848,22973.625,12958.763
32151.043,19926.652,9522.428,21517.61,18058.3,7471.6494,44215.902,22696.043,12428.0205
32483.367,19815.857,9222.841,18981.256,17461.086,6883.5728,44637.62,22470.025,11953.41
33201.21,20101.549,9332.441,21226.457,18081.14,6989.2935,44199.574,22898.604,11985.338
32313.77,19891.863,9045.015,19398.979,18004.178,7067.1265,43908.383,22367.186,11586.78
32513.207,20379.455,9090.912,21555.145,18416.533,7009.802,43413.023,22691.62,11753.3545
32807.3,20761.336,9159.191,22774.875,18873.191,7281.9165,42972.09,23086.908,11632.37
32466.578,21141.52,9243.559,21488.893,19561.602,7537.896,45154.977,23883.14,12096.614
33017.49,21416.777,9155.277,22131.166,19597.416,7279.541,44906.78,23594.547,11524.338
32167.375,21664.09,9192.466,19464.46,20087.293,7394.7363,44908.777,23830.059,11419.047
32371.865,21818.58,9347.783,20359.654,20186.88,7662.561,43019.16,23954.11,11329.688
31865.785,21918.22,9493.818,20087.965,20288.82,7913.962,44010.35,24239.871,11706.867
33427.4,22347.162,9875.531,22984.375,20879.785,8427.15,43115.67,24327.965,11866.031
33599.074,22700.016,9721.624,21609.871,21129.77,8089.9854,45554.766,24799.281,11842.658
32423.072,22853.115,9630.652,20745.584,21435.236,8054.8374,43936.367,24806.027,11517.357
32289.03,22664.62,9846.73,21774.816,21329.19,8564.31,43033.37,24620.1,11425.661
32211.205,22787.748,9847.983,21142.943,21513.32,8569.122,43099.69,24604.242,11354.031
32920.86,23104.06,9891.638,22842.75,21973.11,8668.787,42748.63,24687.463,11275.865
32701.96,23459.51,9842.911,21000.664,21886.082,8341.8125,42961.7,25225.596,11208.618
32125.523,23861.887,10059.698,19016.88,22205.084,8448.669,44484.258,26034.824,11813.096
32607.44,24140.115,10221.977,20712.25,22933.9,8936.543,45393.16,25878.47,11855.12
32482.787,24543.873,10372.706,19543.482,23289.63,9118.476,43032.227,25946.688,11549.746
33091.37,24739.143,10593.174,20803.57,23364.361,9139.136,45374.668,26340.873,11815.642
